latitude,longitude,vpd,tmmx,pr,vs,tmmx_C
34.7288688840607,-117.94879680489318,1.5983516,297.3805,0.6961538,4.2502747,24.2305
34.7288688840607,-117.9128641935284,1.5983516,297.3805,0.6961538,4.2502747,24.2305
34.7288688840607,-117.87693158216362,1.6602198,297.78625,0.6120879,4.2634616,24.636261
34.7288688840607,-117.84099897079884,1.6656044,297.36896,0.65000004,4.2744503,24.218964
34.7288688840607,-117.80506635943405,1.59739,296.47995,0.7370879,4.287637,23.329956
34.7288688840607,-117.76913374806928,1.6215385,296.66373,0.66483516,4.2714286,23.513733
34.7288688840607,-117.7332011367045,1.6175824,296.63104,0.682967,4.251923,23.481049
34.7288688840607,-117.69726852533971,1.598599,296.61017,0.65192306,4.232967,23.460175
34.7288688840607,-117.66133591397494,1.5901923,296.56238,0.6513736,4.247253,23.412384
34.7288688840607,-117.62540330261015,1.5901923,296.56238,0.6513736,4.247253,23.412384
34.7288688840607,-117.58947069124537,1.5247803,295.66318,0.8945055,4.265934,22.513184
34.7288688840607,-117.5535380798806,1.4417583,294.76923,0.96593404,4.281868,21.619232
34.7288688840607,-117.51760546851581,1.5203571,295.83023,0.8695055,4.2417583,22.680237
34.69293627269592,-118.99084253447182,0.9512637,288.49313,2.6936812,3.7447803,15.34314
34.69293627269592,-118.95490992310704,0.9512637,288.49313,2.6936812,3.7447803,15.34314
34.69293627269592,-118.91897731174227,1.0817583,290.3198,2.0854394,3.8288462,17.1698
34.69293627269592,-118.88304470037748,1.1276923,291.4555,1.9478022,3.8189561,18.305511
34.69293627269592,-118.8471120890127,1.134011,292.33078,1.754945,3.8063188,19.180786
34.69293627269592,-118.81117947764793,1.129066,293.10577,1.7206044,3.7964287,19.95578
34.69293627269592,-118.77524686628314,1.1181319,292.90878,1.7755494,3.8024726,19.75879
34.69293627269592,-118.73931425491836,1.1107967,292.0871,1.8167583,3.8153846,18.937103
34.69293627269592,-118.70338164355358,1.0537912,292.04147,1.8428571,3.8244505,18.89148
34.69293627269592,-118.6674490321888,1.0537912,292.04147,1.8428571,3.8244505,18.89148
34.69293627269592,-118.63151642082401,0.98175824,290.23764,2.193132,3.8945055,17.087646
34.69293627269592,-118.59558380945924,0.9793407,289.66043,2.7414834,3.9684067,16.510437
34.69293627269592,-118.55965119809446,0.98802197,289.63818,3.6052198,4.042857,16.48819
34.69293627269592,-118.52371858672967,1.0046428,289.8074,3.3516483,4.0565934,16.65741
34.69293627269592,-118.4877859753649,1.0304396,290.83517,2.5269232,4.0736265,17.68518
34.69293627269592,-118.45185336400012,1.1670879,292.53433,2.2947803,4.0876374,19.384338
34.69293627269592,-118.41592075263533,1.1670879,292.53433,2.2947803,4.0876374,19.384338
34.69293627269592,-118.37998814127054,1.3000275,293.89862,1.8703297,4.114286,20.748627
34.69293627269592,-118.34405552990577,1.4107692,295.32336,1.4892857,4.14478,22.17337
34.69293627269592,-118.30812291854099,1.5062637,296.39862,1.3461539,4.177198,23.248627
34.69293627269592,-118.2721903071762,1.5939286,297.29202,1.1505494,4.216209,24.142029
34.69293627269592,-118.23625769581143,1.6167858,297.53214,1.0967033,4.2516484,24.382141
34.69293627269592,-118.20032508444665,1.5855219,297.32364,1.0277473,4.292857,24.173645
34.69293627269592,-118.16439247308186,1.5855219,297.32364,1.0277473,4.292857,24.173645
34.69293627269592,-118.12845986171709,1.5539836,297.136,0.8706044,4.2840657,23.985992
34.69293627269592,-118.0925272503523,1.531978,296.98325,0.75,4.2802196,23.833252
34.69293627269592,-118.05659463898752,1.5259066,296.92252,0.73983514,4.2728024,23.772522
34.69293627269592,-118.02066202762275,1.5212637,296.84012,0.73543954,4.3145604,23.690125
34.69293627269592,-117.98472941625796,1.5501374,297.01923,0.6804945,4.35522,23.869232
34.69293627269592,-117.94879680489318,1.6021428,297.44452,0.6879121,4.403022,24.294525
34.69293627269592,-117.9128641935284,1.6021428,297.44452,0.6879121,4.403022,24.294525
34.69293627269592,-117.87693158216362,1.6606593,298.02197,0.58076924,4.4354396,24.871979
34.69293627269592,-117.84099897079884,1.6921154,298.10962,0.59395605,4.467033,24.959625
34.69293627269592,-117.80506635943405,1.6386539,297.23105,0.64175826,4.4978023,24.081055
34.69293627269592,-117.76913374806928,1.6373352,297.1162,0.60631865,4.4717035,23.966217
34.69293627269592,-117.7332011367045,1.6041209,296.83765,0.60494506,4.445879,23.687653
34.69293627269592,-117.69726852533971,1.5746979,296.55136,0.63708794,4.4142857,23.401367
34.69293627269592,-117.66133591397494,1.5854945,296.71594,0.61565936,4.429121,23.565948
34.69293627269592,-117.62540330261015,1.5854945,296.71594,0.61565936,4.429121,23.565948
34.69293627269592,-117.58947069124537,1.5012088,295.4236,0.760989,4.446978,22.27362
34.69293627269592,-117.5535380798806,1.4592308,294.73682,0.94478023,4.470055,21.586823
34.69293627269592,-117.51760546851581,1.5188462,295.7566,0.9173077,4.418681,22.606598
34.65700366133114,-118.99084253447182,0.75873625,286.57968,2.7115386,3.5379121,13.4296875
34.65700366133114,-118.95490992310704,0.75873625,286.57968,2.7115386,3.5379121,13.4296875
34.65700366133114,-118.91897731174227,0.82384616,286.803,2.9211538,3.6082418,13.653015
34.65700366133114,-118.88304470037748,0.9065385,288.04697,3.1527472,3.6145604,14.896973
34.65700366133114,-118.8471120890127,1.0431868,289.7033,2.3063188,3.6164834,16.553314
34.65700366133114,-118.81117947764793,1.0995604,291.6813,1.8412088,3.6228023,18.531311
34.65700366133114,-118.77524686628314,1.1855769,293.36264,1.7769231,3.6370878,20.212646
34.65700366133114,-118.73931425491836,1.1490934,292.4706,1.8848901,3.6565933,19.320618
34.65700366133114,-118.70338164355358,1.1754946,293.82117,2.0807693,3.6733515,20.671173
34.65700366133114,-118.6674490321888,1.1754946,293.82117,2.0807693,3.6733515,20.671173
34.65700366133114,-118.63151642082401,1.1386539,292.4291,2.484066,3.7478023,19.279114
34.65700366133114,-118.59558380945924,1.134066,292.17664,2.9824176,3.8233516,19.026642
34.65700366133114,-118.55965119809446,1.07,291.4478,3.4104395,3.8953297,18.297821
34.65700366133114,-118.52371858672967,1.0924726,292.20908,2.9376373,3.9274726,19.059082
34.65700366133114,-118.4877859753649,1.0204121,291.2522,2.5458791,3.9535713,18.102203
34.65700366133114,-118.45185336400012,1.0004395,290.8187,2.345879,3.987088,17.668701
34.65700366133114,-118.41592075263533,1.0004395,290.8187,2.345879,3.987088,17.668701
34.65700366133114,-118.37998814127054,0.9778022,290.94672,2.3557692,4.0313187,17.796722
34.65700366133114,-118.34405552990577,1.1381319,292.04697,2.2447803,4.080769,18.896973
34.65700366133114,-118.30812291854099,1.3004396,293.5302,1.8967034,4.131593,20.380219
34.65700366133114,-118.2721903071762,1.4506594,295.68903,1.4222528,4.199176,22.539032
34.65700366133114,-118.23625769581143,1.5137362,296.55438,1.2186813,4.2695055,23.404388
34.65700366133114,-118.20032508444665,1.4586813,296.01456,1.0274725,4.340659,22.864563
34.65700366133114,-118.16439247308186,1.4586813,296.01456,1.0274725,4.340659,22.864563
34.65700366133114,-118.12845986171709,1.471044,296.2,0.9722527,4.3497252,23.050018
34.65700366133114,-118.0925272503523,1.4996704,296.58792,0.92747253,4.3596153,23.437927
34.65700366133114,-118.05659463898752,1.4992583,296.62912,0.8541209,4.3673077,23.479126
34.65700366133114,-118.02066202762275,1.4923077,296.59534,0.79175824,4.425824,23.445343
34.65700366133114,-117.98472941625796,1.4937912,296.5709,0.7642857,4.4870877,23.420898
34.65700366133114,-117.94879680489318,1.5368407,296.9459,0.6703297,4.543132,23.795898
34.65700366133114,-117.9128641935284,1.5368407,296.9459,0.6703297,4.543132,23.795898
34.65700366133114,-117.87693158216362,1.6010715,297.4816,0.5967033,4.6032968,24.331604
34.65700366133114,-117.84099897079884,1.6417582,297.7805,0.5494505,4.6585164,24.630493
34.65700366133114,-117.80506635943405,1.6336263,297.47446,0.5521978,4.715659,24.324463
34.65700366133114,-117.76913374806928,1.5870329,297.14972,0.5458791,4.6552196,23.999725
34.65700366133114,-117.7332011367045,1.5659616,296.8783,0.5365385,4.592033,23.728302
34.65700366133114,-117.69726852533971,1.5575274,296.66702,0.5733517,4.5285716,23.517029
34.65700366133114,-117.66133591397494,1.5842857,296.9739,0.5771978,4.512637,23.823914
34.65700366133114,-117.62540330261015,1.5842857,296.9739,0.5771978,4.512637,23.823914
34.65700366133114,-117.58947069124537,1.5993956,296.93848,0.56593406,4.5024724,23.788483
34.65700366133114,-117.5535380798806,1.5429395,296.07254,0.6925824,4.4912086,22.922546
34.65700366133114,-117.51760546851581,1.5189835,295.87308,0.80274725,4.4365387,22.723083
34.62107104996635,-118.99084253447182,0.99085164,289.75137,2.4131868,3.3332417,16.60138
34.62107104996635,-118.95490992310704,0.99085164,289.75137,2.4131868,3.3332417,16.60138
34.62107104996635,-118.91897731174227,0.98684067,290.16208,2.3535714,3.387912,17.012085
34.62107104996635,-118.88304470037748,1.0111264,290.02307,2.7098901,3.4063187,16.873077
34.62107104996635,-118.8471120890127,1.0096704,289.41565,3.3002748,3.4263737,16.265656
34.62107104996635,-118.81117947764793,1.1381044,292.45166,2.1085165,3.443132,19.301666
34.62107104996635,-118.77524686628314,1.2000549,293.3901,2.1398351,3.4736264,20.240112
34.62107104996635,-118.73931425491836,1.2794781,292.74313,1.896978,3.4975274,19.59314
34.62107104996635,-118.70338164355358,1.1866208,293.0283,2.4310439,3.5222528,19.878296
34.62107104996635,-118.6674490321888,1.1866208,293.0283,2.4310439,3.5222528,19.878296
34.62107104996635,-118.63151642082401,1.1983792,293.8022,2.7348902,3.5967033,20.652191
34.62107104996635,-118.59558380945924,1.199533,292.6695,3.1403847,3.6755495,19.5195
34.62107104996635,-118.55965119809446,1.1800549,293.94315,2.8766484,3.7458792,20.793152
34.62107104996635,-118.52371858672967,1.182445,292.9503,2.9587913,3.7961538,19.800293
34.62107104996635,-118.4877859753649,1.1204121,292.4415,2.9145606,3.839011,19.291504
34.62107104996635,-118.45185336400012,1.0692308,293.15137,2.4961538,3.8837912,20.001373
34.62107104996635,-118.41592075263533,1.0692308,293.15137,2.4961538,3.8837912,20.001373
34.62107104996635,-118.37998814127054,1.0192857,291.59506,2.2777472,3.9505494,18.445068
34.62107104996635,-118.34405552990577,0.97733516,290.56732,2.3815935,4.0173078,17.417328
34.62107104996635,-118.30812291854099,1.0328296,291.58463,2.1612637,4.085165,18.434631
34.62107104996635,-118.2721903071762,1.1513187,292.59918,1.7843406,4.1884613,19.449188
34.62107104996635,-118.23625769581143,1.3065659,294.18405,1.6035714,4.2914834,21.034058
34.62107104996635,-118.20032508444665,1.4043406,295.28488,1.2442307,4.3917584,22.134888
34.62107104996635,-118.16439247308186,1.4043406,295.28488,1.2442307,4.3917584,22.134888
34.62107104996635,-118.12845986171709,1.4597528,295.98132,1.0936813,4.417308,22.83133
34.62107104996635,-118.0925272503523,1.5004945,296.5959,0.9497253,4.4395604,23.445892
34.62107104996635,-118.05659463898752,1.4799725,296.51456,0.89835167,4.4604397,23.364563
34.62107104996635,-118.02066202762275,1.4862638,296.4643,0.835989,4.537637,23.3143
34.62107104996635,-117.98472941625796,1.475989,296.2945,0.8032967,4.6145606,23.1445
34.62107104996635,-117.94879680489318,1.508022,296.36566,0.74890107,4.6923075,23.215668
34.62107104996635,-117.9128641935284,1.508022,296.36566,0.74890107,4.6923075,23.215668
34.62107104996635,-117.87693158216362,1.5480494,296.6379,0.72335166,4.773077,23.487915
34.62107104996635,-117.84099897079884,1.5735714,296.96155,0.63021976,4.8543954,23.811554
34.62107104996635,-117.80506635943405,1.5767307,297.10083,0.5736264,4.9324174,23.950836
34.62107104996635,-117.76913374806928,1.5488737,296.8838,0.5365385,4.8403845,23.733795
34.62107104996635,-117.7332011367045,1.55,296.75797,0.4857143,4.740934,23.607971
34.62107104996635,-117.69726852533971,1.5450275,296.69205,0.575,4.642857,23.542053
34.62107104996635,-117.66133591397494,1.548434,296.68875,0.53296703,4.597253,23.538757
34.62107104996635,-117.62540330261015,1.548434,296.68875,0.53296703,4.597253,23.538757
34.62107104996635,-117.58947069124537,1.5660164,296.7132,0.4892857,4.556044,23.563202
34.62107104996635,-117.5535380798806,1.580989,296.67444,0.56785715,4.51511,23.524445
34.62107104996635,-117.51760546851581,1.5857692,296.5959,0.5857143,4.446978,23.445892
34.585138438601575,-118.99084253447182,1.1925,291.9643,2.4601648,3.1302197,18.8143
34.585138438601575,-118.95490992310704,1.1925,291.9643,2.4601648,3.1302197,18.8143
34.585138438601575,-118.91897731174227,1.2221428,292.14093,2.5126374,3.1623626,18.990936
34.585138438601575,-118.88304470037748,1.1691483,291.4783,2.8159342,3.1994505,18.328308
34.585138438601575,-118.8471120890127,1.137912,292.03735,2.5804944,3.234066,18.88736
34.585138438601575,-118.81117947764793,1.2065384,293.07172,2.4686813,3.2648351,19.921722
34.585138438601575,-118.77524686628314,1.210934,294.06482,2.2815933,3.304945,20.914825
34.585138438601575,-118.73931425491836,1.2869506,292.33655,2.7148352,3.3425825,19.186554
34.585138438601575,-118.70338164355358,1.2133516,292.73572,2.7843406,3.3714285,19.585724
34.585138438601575,-118.6674490321888,1.2133516,292.73572,2.7843406,3.3714285,19.585724
34.585138438601575,-118.63151642082401,1.1475275,294.50467,2.4777472,3.4505494,21.354675
34.585138438601575,-118.59558380945924,1.1399176,294.48132,2.650824,3.525824,21.33133
34.585138438601575,-118.55965119809446,1.1633791,294.6511,2.5381868,3.6027472,21.501099
34.585138438601575,-118.52371858672967,1.181923,294.20605,2.5442307,3.6623626,21.05606
34.585138438601575,-118.4877859753649,1.1492033,294.0151,2.353846,3.7230768,20.865112
34.585138438601575,-118.45185336400012,1.0828847,293.3846,2.3112638,3.7832417,20.23462
34.585138438601575,-118.41592075263533,1.0828847,293.3846,2.3112638,3.7832417,20.23462
34.585138438601575,-118.37998814127054,0.99815935,291.84918,2.0906594,3.8667583,18.699188
34.585138438601575,-118.34405552990577,0.96456045,290.65054,2.2118132,3.9527473,17.50055
34.585138438601575,-118.30812291854099,0.99288464,290.79724,2.3414836,4.0373626,17.647247
34.585138438601575,-118.2721903071762,1.0281318,290.21704,2.3662088,4.1736264,17.067047
34.585138438601575,-118.23625769581143,1.2010164,291.4728,2.054945,4.308791,18.322815
34.585138438601575,-118.20032508444665,1.2982143,293.45688,1.4467033,4.442033,20.306885
34.585138438601575,-118.16439247308186,1.2982143,293.45688,1.4467033,4.442033,20.306885
34.585138438601575,-118.12845986171709,1.4001648,295.09946,1.2354395,4.4832416,21.949463
34.585138438601575,-118.0925272503523,1.4612912,295.96814,1.1241758,4.5175824,22.818146
34.585138438601575,-118.05659463898752,1.475055,296.11237,0.9980769,4.553571,22.962372
34.585138438601575,-118.02066202762275,1.5015659,296.2272,0.9546703,4.6467032,23.07721
34.585138438601575,-117.98472941625796,1.4964286,296.2489,0.89313185,4.7442307,23.098907
34.585138438601575,-117.94879680489318,1.5181868,296.29724,0.868956,4.8384614,23.147247
34.585138438601575,-117.9128641935284,1.5181868,296.29724,0.868956,4.8384614,23.147247
34.585138438601575,-117.87693158216362,1.5518681,296.39697,0.8217033,4.9434066,23.246979
34.585138438601575,-117.84099897079884,1.5641483,296.5618,0.7752747,5.0472527,23.411804
34.585138438601575,-117.80506635943405,1.5460165,296.57556,0.6978022,5.15,23.425568
34.585138438601575,-117.76913374806928,1.5520055,296.5937,0.6634615,5.0247254,23.443695
34.585138438601575,-117.7332011367045,1.5491209,296.54642,0.5837912,4.894231,23.396423
34.585138438601575,-117.69726852533971,1.5482967,296.54532,0.5582418,4.756593,23.395325
34.585138438601575,-117.66133591397494,1.5416758,296.4555,0.5348901,4.6821427,23.305511
34.585138438601575,-117.62540330261015,1.5416758,296.4555,0.5348901,4.6821427,23.305511
34.585138438601575,-117.58947069124537,1.5293682,296.26483,0.5392857,4.6096153,23.114838
34.585138438601575,-117.5535380798806,1.5491209,296.31842,0.63956046,4.5340657,23.168427
34.585138438601575,-117.51760546851581,1.5728571,296.4426,0.60494506,4.457692,23.292603
34.5492058272368,-118.99084253447182,1.1925,291.9643,2.4601648,3.1302197,18.8143
34.5492058272368,-118.95490992310704,1.1925,291.9643,2.4601648,3.1302197,18.8143
34.5492058272368,-118.91897731174227,1.2221428,292.14093,2.5126374,3.1623626,18.990936
34.5492058272368,-118.88304470037748,1.1691483,291.4783,2.8159342,3.1994505,18.328308
34.5492058272368,-118.8471120890127,1.137912,292.03735,2.5804944,3.234066,18.88736
34.5492058272368,-118.81117947764793,1.2065384,293.07172,2.4686813,3.2648351,19.921722
34.5492058272368,-118.77524686628314,1.210934,294.06482,2.2815933,3.304945,20.914825
34.5492058272368,-118.73931425491836,1.2869506,292.33655,2.7148352,3.3425825,19.186554
34.5492058272368,-118.70338164355358,1.2133516,292.73572,2.7843406,3.3714285,19.585724
34.5492058272368,-118.6674490321888,1.2133516,292.73572,2.7843406,3.3714285,19.585724
34.5492058272368,-118.63151642082401,1.1475275,294.50467,2.4777472,3.4505494,21.354675
34.5492058272368,-118.59558380945924,1.1399176,294.48132,2.650824,3.525824,21.33133
34.5492058272368,-118.55965119809446,1.1633791,294.6511,2.5381868,3.6027472,21.501099
34.5492058272368,-118.52371858672967,1.181923,294.20605,2.5442307,3.6623626,21.05606
34.5492058272368,-118.4877859753649,1.1492033,294.0151,2.353846,3.7230768,20.865112
34.5492058272368,-118.45185336400012,1.0828847,293.3846,2.3112638,3.7832417,20.23462
34.5492058272368,-118.41592075263533,1.0828847,293.3846,2.3112638,3.7832417,20.23462
34.5492058272368,-118.37998814127054,0.99815935,291.84918,2.0906594,3.8667583,18.699188
34.5492058272368,-118.34405552990577,0.96456045,290.65054,2.2118132,3.9527473,17.50055
34.5492058272368,-118.30812291854099,0.99288464,290.79724,2.3414836,4.0373626,17.647247
